,ACGL,ADM,AIG,ALK,AOS,BSX,CL,CPRT,EXC,GE,HD,HIG,HST,JBHT,KO,MAS,MGM,SJM,SNA,TROW
1997-01-01,-14.193565356742777,-10.227271972836594,11.893766741444423,2.9761904761904656,11.715488534347053,13.749999999999996,4.878048780487809,31.428327911205358,-8.910893605664649,4.677619314160419,-1.2468865507554328,8.703703703703702,6.249999238923198,0.0,9.97624703087887,-4.1666666666666625,12.903225806451623,-0.7092198581560294,4.561403508771922,-5.1724137931034475
1997-02-01,-1.1278024933624842,-6.329117512528093,-0.10319877951420198,9.826589595375722,0.7490673064386,-2.930402930402931,6.976744186046502,-1.4491786127505124,-2.173917592991337,-0.6038630530780353,10.353539206764918,2.2146507666098714,5.88235226700462,-0.8928571428571397,5.399568034557234,1.8116020672566124,-10.793650793650789,-5.000000000000004,4.36241610738255,6.969696969696959
1997-03-01,3.4220531078507976,-3.3783738440462674,-2.9958669332099674,7.8947368421052655,3.7174772668316702,-6.792452830188678,-3.7439613526570104,-5.147008891798155,-9.44444385019938,-3.5236943073699845,-2.059496495593993,-3.833333333333333,-5.555554954210917,0.0,-8.606557377049185,0.7117406274949944,3.2028469750889688,0.0,-0.3215434083601254,-15.864022662889521
1997-04-01,11.764692146473354,2.79720027348751,9.478164783071573,-2.9268292682926855,-0.3584277245306189,-21.862348178137648,11.417816813048942,-19.380070046607546,-3.0674879235549124,11.83879162848056,8.411214653399647,3.2928942807625594,2.2058835327419146,0.0,14.125560538116599,6.713785211666212,-6.896551724137934,5.263157894736836,-0.6451612903225823,24.57912457912459
1997-05-01,0.0,8.84353462117704,5.3501942211566345,0.0,5.755392529382974,10.621761658031081,11.711711711711704,19.23105067791475,-3.7974698112401506,8.783785268690213,8.836202495305212,4.697986577181212,1.4388459359579997,9.90990990990992,7.662082514734769,2.980127880925987,12.222222222222223,10.71428571428572,3.571428571428581,6.486486486486487
1997-06-01,10.526310439915076,17.500003347181735,10.34164228298411,3.015075376884413,-3.2312804421623764,15.105386416861833,5.241935483870974,6.451498283803381,10.526324678458465,7.660455381976683,9.306929252601325,6.08974358974359,1.0638303752396716,-2.4590163934426257,-0.7299270072992692,7.395491103289076,-2.310231023102305,12.25806451612903,-1.253918495297801,4.82233502538072
1997-07-01,1.7857281529192415,-4.255315402142445,6.945606211320698,15.365853658536576,0.7029910168308451,16.785350966429302,16.09195402298851,8.333379572088063,11.904755083071317,7.884611956458509,8.28805401611441,5.287009063444104,11.929827439862084,7.563025210084029,1.6544117647058876,12.275455919585099,-6.756756756756754,10.919540229885062,4.761904761904767,5.084745762711873
1997-08-01,4.678354765239523,0.9166652150943477,-11.384977727137224,-7.188160676532773,-1.5706805027922432,-1.7421602787456414,-17.32673267326733,3.4965526888962595,1.3297915314917086,-10.784314151795527,-5.2697669460422425,-8.464849354375891,-2.1943552530088284,3.90625,-17.08860759493671,-5.199996925325512,16.666666666666675,9.326424870466333,1.8181818181818077,1.382488479262678
1997-09-01,2.793324002242148,10.693634584844492,9.337751753356205,19.817767653758533,12.411347863108224,-21.719858156028373,11.277445109780437,-4.729684222995967,-1.5748036801493503,8.79120751916538,10.463573926436599,7.915360501567403,16.66666167088062,-6.3909774436090245,6.434023991275906,3.0942320450322303,7.9192546583851,5.213270142180093,9.672619047619047,22.272727272727266
1997-10-01,-1.0869708200906048,-7.049603904452029,-1.0902483444190647,1.520912547528508,4.57413090343155,-17.553793884484715,-7.085201793721973,-1.4186190246806563,-2.9333381405381775,-5.050496678635574,6.954429132475259,-5.882352941176472,-8.241754147880009,-1.2048192771084376,-7.172131147540983,-4.2291966399760295,1.2949640287769792,-1.8018018018018056,-6.648575305291726,-1.486988847583648
1997-11-01,1.0989157132308192,-3.932590474682096,-1.2247350822372605,11.985018726591768,2.714931939246279,-0.6868131868131844,3.1853281853281956,0.35969043306438575,6.868130641034775,14.313345475306338,0.5605449974535714,3.3950617283950546,-0.29940756893822584,5.691056910569103,10.375275938189855,7.264961324158548,-11.079545454545459,-9.174311926605505,2.1802325581395277,-1.8867924528301883
1997-12-01,-3.260893801430187,1.4619930295237005,7.873520668497269,3.678929765886285,-0.7342266647925921,1.5214384508990264,10.009354536950422,2.509071602160784,-0.2570658461208186,-0.6768211509137756,5.0167224080267525,11.716417910447753,-5.705705790043303,15.384615384615374,6.699999999999995,8.10092497216377,-7.667731629392971,-4.545454545454541,-0.7112375533428139,-3.2692307692307687
1998-01-01,0.0,-2.8818428708642374,1.4367860317042291,25.322580645161285,-0.5917035950262051,10.626702997275196,-0.3401360544217691,0.0,-21.907209844403607,5.621798217011609,2.760091405005971,-3.8076152304609256,-10.82802826005742,17.333333333333336,-2.9053420805998154,-3.1941041585123897,-0.865051903114189,8.465608465608465,-10.171919770773641,2.982107355864816
1998-02-01,5.056180046176917,6.528190792862754,8.95184206951296,13.384813384813388,3.571414704226439,17.733990147783253,10.836177474402731,1.0488865783748746,4.62046099763973,0.3225817239821849,5.578512044953143,9.166666666666657,13.21428984957349,21.590909090909083,5.984555984555984,10.406096650290554,0.8726003490401313,3.9024390243902474,8.452950558213711,2.5096525096525157
1998-03-01,2.6738142673377263,-2.228406902847535,4.784187286324881,-1.589103291713967,2.8735623112094766,12.970711297071125,6.851424172440335,-7.266508798884896,11.671923204496126,10.852094343376173,5.87084113666565,10.432569974554706,-4.41639969058375,6.308411214953269,12.841530054644812,9.425283704018206,-5.190311418685123,-1.8779342723004744,7.352941176470584,6.026365348399243
1998-04-01,4.427065917603268,-1.994310304322311,4.466501308340853,3.6908881199538612,0.8379952826682802,7.129629629629619,3.3861671469740617,20.335974956886037,7.6271149054966125,-1.1602648814496352,3.0499074065142517,2.073732718894017,2.6402688140514163,12.527472527472527,-2.0177562550443895,-2.521011959399455,-1.4598540145985384,-6.2200956937799035,-7.260273972602738,7.282415630550632
1998-05-01,-0.7481182958416599,-11.918600638798493,-5.890733527912251,-17.575083426028925,11.911359579993587,-12.013828867761456,-2.996515679442513,-11.00775827586804,18.635169395215367,-2.1276599552620734,12.735419837826045,-0.6207674943566555,-0.9646407000070245,-6.4453125,3.294892915980241,-3.017239508135494,-1.6666666666666718,-3.0612244897959218,3.692762186115206,-6.12582781456954
1998-06-01,0.25123805368445495,2.3102284978660625,17.920234323235128,17.813765182186224,2.3514889032393294,12.573673870333991,1.1494252873563315,28.91987574350694,3.3185852226145673,8.995504839675906,5.727923627684972,3.918228279386704,-7.467530002922029,18.99791231732777,9.090909090909083,7.555557339168639,-4.896421845574384,4.210526315789465,-17.37891737891738,5.996472663139341
1998-07-01,-0.2506084299427003,-11.612899365836926,3.296239580976912,-22.794959908361967,-20.072548619605957,6.980802792321117,4.829545454545459,-7.567492900953832,2.5695940109626614,-1.5818379468805488,0.8276945850380857,-8.961748633879784,-4.912276096220658,-16.754380610951202,-5.847953216374268,-5.578511299626776,5.148514851485153,-4.040404040404044,-2.0689655172413834,-5.490848585690511
1998-08-01,-12.562808435146211,-8.02919782142707,-23.104018967692664,-7.566765578635016,-31.467485987394607,-9.624796084828713,-21.815718157181575,-9.356792579418393,14.405006224015992,-10.552068196263454,-8.955223472698904,-14.045618247298918,-17.34318015962777,-42.88725340978442,-19.099378881987583,-19.474839710829748,-14.87758945386064,-8.947368421052627,-26.056338028169012,-14.260563380281688
1998-09-01,1.1493911546653024,11.666667034665723,1.3742901425239928,-12.520064205457459,3.9735103353043533,-25.812274368231048,-4.679376083188913,14.838750595092542,7.299277937581983,-0.5468744416646465,3.606547190854581,6.00558659217878,-9.374998477846319,-14.39114391143912,-11.516314779270632,7.608700370788757,-18.36283185840708,-0.5780346820809301,17.380952380952387,-3.490759753593431
1998-10-01,-5.681778170344886,-0.3731378698061061,8.851674641148332,5.504587155963292,4.140137509887842,6.082725060827254,28.54545454545454,-1.123744678903138,5.442173603761868,9.976435698699637,10.284820280669994,11.989459815546777,14.285719770180672,15.517241379310342,17.24511930585684,13.888891568595962,13.279132791327907,2.3255813953488413,15.010141987829616,21.063829787234045
1998-11-01,3.614443254190225,10.112363267254931,10.1831524188702,4.17391304347825,21.712528893707006,-9.174311926605505,-3.111739745403108,5.1137507824741135,3.5483790382919045,3.2857120952287655,14.203729650698094,3.88235294117647,1.2930973958601655,13.432835820895516,3.700277520814055,2.439023263349638,-1.674641148325362,5.681818181818188,-4.056437389770728,0.5272407732864748
1998-12-01,1.1627961520308983,-6.8027255843284395,2.7925470475430814,18.196994991652748,-1.2562738356297065,8.333333333333325,8.467153284671536,39.99992081928288,4.04985474206252,12.863075439423866,22.989948867339738,-0.5662514156285381,-5.957441389450602,21.052631578947366,-4.371097234611954,-0.43290228776933226,5.596107055961075,6.451612903225801,2.389705882352944,-4.1958041958041985
1999-01-01,-5.747133354037926,-11.67882750528081,6.532992562909334,13.841807909604519,-2.2900763358778664,-9.090909090909093,-13.39165545087483,-4.247128813667167,-8.532943087281296,2.8186255092929047,-1.1236017050316849,-5.353075170842825,-19.457011883247276,11.413043478260864,-2.518656716417911,12.173912583926217,12.442396313364057,1.0101010101010166,-2.333931777378817,6.751824817518237
1999-02-01,-7.31708670144624,0.0,10.686099637835845,0.6203473945409321,-11.197924613952637,8.717948717948708,5.516705516705511,12.903330601516538,-6.710308959986666,-4.350418831038327,-1.3429689436658454,4.091456077015643,-2.8089959956675514,-8.292682926829265,-2.200956937799048,-18.604650536704447,23.77049180327868,-5.000000000000004,-16.911764705882348,-15.726495726495726
1999-03-01,-20.394706007843798,-2.892560234086816,5.869439075549443,-6.288532675709002,-10.850422954876848,53.30188679245283,8.394698085419726,18.571333281889444,29.824560086622178,10.28037951356302,4.293190384528178,5.086705202312136,2.890181066081321,-10.63829787234043,-3.9138943248532287,7.619047304045323,-10.927152317880795,-6.315789473684208,2.6548672566371723,11.561866125760645
1999-04-01,-4.132264058246815,2.1276571755606932,-3.005178279743992,-7.236842105263152,32.89471346255719,4.76923076923077,11.345108695652172,-12.650607061034814,2.5675666299712185,-4.7457644638065455,-4.016067321041983,3.7403740374037486,19.662910673062186,-0.8928571428571397,10.89613034623218,3.982302652819536,30.855018587360593,-3.3707865168539297,12.284482758620685,9.636363636363644
1999-05-01,10.344847742641704,0.0,-2.297005286583531,-5.81560283687943,-3.465339242564225,-10.71953010279001,-2.501525320317266,0.6897396491697849,3.1620565837076064,-3.4994093559835293,-5.334728203768813,7.317073170731714,-6.10327776168681,-18.918918918918916,0.6427915518824712,-2.765958217166664,-4.545454545454541,-4.069767441860462,11.13243761996161,2.487562189054726
1999-06-01,-15.625011944210332,2.916664918671108,2.5697034642572447,0.6024096385542244,14.871802696814896,15.625,-1.3767209011264048,16.43834929234782,-14.43166946531057,11.124770809191054,13.92265240318855,-7.806324110671936,-5.000005065727031,-3.703703703703709,-9.48905109489051,1.0940928016730744,16.666666666666675,7.878787878787885,0.0,-0.6472491909385147
1999-07-01,3.703737258911133,-9.71659864017579,-0.9594883041378011,6.287425149700598,4.017856869162362,-7.681365576102417,0.2538071065989911,12.941135921294844,1.1940323860506474,-3.5398212178388677,-0.9699262134667097,-7.395498392282962,-13.15789646391725,-7.307692307692304,-2.318548387096775,3.0303009801847747,-7.780612244897956,8.426966292134841,-3.2815198618307395,-8.794788273615639
1999-08-01,7.142842910732283,-2.062785618435281,-0.2287340187995479,-2.5352112676056304,-6.86696543766625,-16.33281972265023,8.354430379746836,-8.854198455810547,-4.129799020435954,3.0389885759928736,-3.623901019750375,-15.856481481481477,-10.303023547295808,-1.6597510373444035,-1.2383900928792602,-4.831935332843573,8.713692946058082,-4.6632124352331665,-3.392857142857142,-11.607142857142861
1999-09-01,4.166642824813294,-6.730768064246329,-6.20364764849125,-5.924855491329484,11.520752200693728,-27.071823204419886,-14.485981308411212,-15.714273756373377,-7.692306173290686,5.564828323696869,11.585365853658548,-10.041265474552963,2.702697009915145,-6.329113924050633,-19.33124346917451,9.49227268141344,4.071246819338414,-8.15217391304348,-3.8817005545286554,-11.313131313131308
1999-10-01,-16.399992996215552,1.0309264046920674,18.404030036985453,-2.304147465437789,-19.83470949316675,-18.434343434343436,32.24043715846994,24.745747141847186,1.8333292330423578,14.285721633871118,10.382513661202175,26.758409785932713,-5.263157355025861,-7.207207207207212,22.27979274611398,-1.6128962239908784,-0.24449877750610804,-5.917159763313606,-6.538461538461537,29.384965831435082
1999-11-01,-0.956942318412457,1.0204153450170672,0.789316868738621,-4.402515723270439,-9.278349785688755,4.643962848297223,-7.851239669421483,13.043482587559762,-13.747952626275428,-3.96678854686221,4.537956313331537,-9.891435464414954,3.4722204933563816,3.8834951456310662,14.088983050847448,-16.803279271852368,-3.1862745098039214,1.2578616352201255,-0.4115226337448541,1.4084507042253502
1999-12-01,-2.415441430133325,-2.020207598627355,4.2168614629358725,-7.565789473684214,-0.5681991084533045,3.5502958579881616,16.59192825112108,67.30774140218337,5.502851090932492,18.924105589879446,30.228883998208246,1.4725568942436373,-11.40939885167781,3.5046871577467886,-13.463324048282265,0.0,1.8987341772152,-3.105590062111796,-12.190082644628097,2.604166666666674
2000-01-01,15.841563375966828,-3.0927878856305213,-3.4682081903734674,-9.25266903914591,-9.71426912268669,-5.142857142857138,-8.846153846153848,-21.83906292093212,20.143889044204876,-13.408723668399048,-17.63636363636364,-19.525065963060683,7.575765984643401,-8.80362430290077,-1.3948497854077258,-21.428573261558924,-17.7639751552795,-10.256410256410254,1.17647058823529,5.245346869712342
2000-02-01,4.273473299466657,-14.361700747335703,-15.269461524298912,-16.862745098039213,-12.658236283098411,-12.048192771084343,-11.919831223628696,23.71319631392619,-10.628747826931306,-1.2126820351412992,1.5452538631346657,-18.032786885245898,0.0,-8.910891089108908,-15.342763873775844,-10.344828524727156,-3.92749244712991,-2.1428571428571463,-18.837209302325586,-15.273311897106112
2000-03-01,7.377051371652188,2.48446867487202,23.816258689551773,13.443396226415105,4.347826086956519,16.780821917808208,8.023952095808372,-16.79050093362031,-1.1725273444705975,17.563733177555463,12.173913043478258,68.8,0.0,19.02173913043479,-3.470437017994854,14.685311203752827,20.75471698113207,5.109489051094895,20.057306590257884,19.924098671726753
2000-04-01,-6.011452044677568,-3.6363588166035687,0.1712328767123239,-4.365904365904361,14.23610051472981,24.34017595307918,1.3303769401330268,-1.4285499417005187,13.050847039726543,1.044172811712274,-12.4031007751938,-1.3033175355450233,20.42253103704599,20.547945205479444,0.665778961384822,9.451223482736882,22.916666666666675,-11.111111111111116,0.9546539379474916,-3.4810126582278444
2000-05-01,-2.5380237904265246,20.125790222664254,2.6210854033119624,8.260869565217387,2.127669047687286,-3.301886792452835,-7.877461706783373,2.898572838824731,5.397296781178884,0.39746003318017475,-13.27433628318584,13.565426170468186,-9.941522866551743,-3.0303030303030276,12.962962962962955,-12.39554574888454,10.169491525423723,10.15625,-2.8368794326241176,0.16393442622950616
2000-06-01,-0.4167007605169748,-17.801048457722203,4.386446429868429,-12.851405622489963,-0.3720283508300781,-14.390243902439027,13.776722090261284,-9.859195793217236,-8.250350684059104,0.7125938448788061,1.913265306122458,-5.391120507399583,-2.759733408123244,-3.515625,7.611241217798592,-8.108107361985883,-1.1057692307692268,9.219858156028371,3.588807785888082,11.292962356792135
2000-07-01,3.7656909475616063,-4.458603230580582,11.941492269092112,1.1520737327188835,-22.927554365848568,-24.501424501424506,-6.993736951983298,-17.187456414093116,5.89147039996285,-2.4764171749398045,3.629536921151444,14.860335195530716,18.8647754410741,-4.048582995951422,6.746463547334058,9.342564919655526,11.813320369470093,-6.493506493506496,13.446858485026425,-3.8235294117647034
2000-08-01,-2.0161147141162794,-1.1249977849958848,1.6571632216678456,-5.239179954441909,-2.3255813953488413,14.433973780218157,-8.529741863075191,27.83012308657,12.920939018992183,13.422003367380775,-7.125603864734298,3.720817120622577,-3.9325891399393686,-8.860759493670889,-14.143730886850147,-1.1867098258791065,-4.347826086956519,6.597222222222232,2.122153209109734,10.7033639143731
2000-09-01,3.703703703703698,-2.3008791136994944,7.344434706397895,-7.692307692307687,-20.238095238095234,-13.2728858918433,-7.337421815088185,-18.081162361885404,25.67260696910325,-1.385926682809735,10.143042912873867,9.355216881594375,5.263160773195419,-5.555555555555558,4.719501335707932,-4.563652452373724,11.090909090909085,26.710097719869697,-23.568170299036993,3.7292817679557944
2000-10-01,-1.5873159681047744,27.536219264549278,2.4167210973220055,8.072916666666675,12.437826128148322,-3.041825095057038,24.491519855377717,8.558531065244935,-0.7480038736403571,-5.189188771039532,-18.772136953955133,2.1440823327615766,-5.555552669101338,2.450980392156854,9.523809523809534,0.33556608976119673,-9.492635024549923,-8.483290488431871,8.48806366047745,-0.26631158455392434
2000-11-01,-3.2257738520230284,15.909095253826532,-1.0841836734693855,7.71084337349397,17.699085647571433,-19.215686274509803,-0.017015523857732973,12.863124448689046,10.187111148747462,-9.578106369524786,-8.866279069767447,-4.953820319059609,11.764699410303535,0.4784688995215225,3.7267080745341685,3.3444845576721116,-17.179023508137437,8.14606741573034,1.4669926650366705,-22.029372496662212
2000-12-01,0.0,17.647062981417626,1.676337846550613,6.487695749440725,2.6315907220586077,6.310679611650483,9.87234562001329,26.470582295455426,5.977364617336489,-3.2786865074282856,16.58692185007975,-0.17667844522968323,8.947370579896564,28.095238095238084,-2.6946107784431184,33.009716703482404,-1.5283842794759805,16.155847326501615,7.469879518072298,15.796232876712324
2001-01-01,2.916662136714532,-0.46666622606912345,-13.740011443801524,8.705882865841641,-0.9523664202008897,22.447490256670942,-6.924866009872943,-12.500033267702815,-13.815699668062386,-4.083441830810508,5.499317675380477,-12.920353982300881,3.729467050861257,13.382899628252787,-4.820512820512823,-6.569349973623706,3.4146327930120624,-11.806801625511387,5.829596412556048,-7.726432532347505
2001-02-01,3.6437241617522487,0.8037491166855038,-3.787345535722042,-11.626469422205476,9.585796732983143,-1.6109812295729609,-1.7143850908835079,0.6644722394411717,8.031730388918223,1.130925768627744,-11.825727536755837,3.8211357302782023,-5.9612526742719325,-17.04918032786885,-8.568967621901935,-2.624997286796471,-7.787308704870998,5.0709939932831904,-4.0677991964049305,-8.493589743589746
2001-03-01,-0.7812603202168145,-12.624576759883455,-1.58924205378973,-10.076973997392313,5.453553955456414,22.3772018512733,-6.4182912184505,8.198018593363244,0.3518427174284522,-9.978496738990849,1.4117611155790355,-7.595925747886801,-7.448496496238722,-1.1857707509881465,-14.84065455976824,3.294825116448319,-6.622019474966789,1.1583055939295983,2.897532241269496,-12.259194395796847
2001-04-01,-0.15748916995848017,-9.429662294120988,1.6149068322981464,9.533069194004963,-2.0993286191646088,-21.30822658923348,1.0676803664649848,11.81066311224006,5.2591450240979,15.934071203925338,9.280742787964957,5.254234701900162,10.359594418191588,15.199999999999992,2.280776755485081,-4.722457501389199,19.800793776177116,-0.15267524565848456,-0.412090782194352,11.009974679547163
2001-05-01,5.6782350826865,13.350128570669483,-0.9779951100244544,2.060390520660116,-11.87240616945424,9.06800736779465,1.4145048112998548,4.757726602400436,-1.7813126797322387,0.968466838694737,4.649686862749136,9.017711129984619,0.3879028367104853,11.611111958821606,2.619620989705429,1.5652211661962179,4.556038753366565,-4.357795857407898,-0.6896578032394962,5.552360179431259
2001-06-01,-5.970145907691915,-3.333342728791011,4.950614269868825,0.5917162513143337,6.231461714668196,-1.8475733283058071,4.149015385137611,21.875,-5.4556190815959305,0.0,-4.159057007472599,1.0339802203711779,-3.245752650570388,-5.425585586406689,-5.063294195399093,6.849314813923502,-4.707383665536957,3.9168646055409484,-16.111109418633497,1.907878956500908
2001-07-01,6.984111240931923,2.6053726045768943,-2.070341852886959,9.480968191298222,-2.0670173098294664,5.941177816951981,-8.120021663392906,-2.974358583107972,-11.88396796147957,-11.224485562605258,6.625734848025422,-3.201757883846934,1.0383324370945024,28.73683728669818,-0.8888922797309018,1.0016068773445852,3.1375185673646833,4.423075455885672,11.754967593230736,1.5244709925885225
2001-08-01,5.04454664325551,5.313666233393,-6.0660660660660675,3.1605563188701113,-3.879092829001274,6.052193996310473,-0.09224951357331701,-13.213530602108225,-3.3628286081858194,-5.977013521986829,-8.775061073402968,-2.129581713052031,1.1857714206415793,-5.110384492178932,9.125560166074486,2.419673683757373,-5.663430490628718,3.057090001355167,-5.7037070945457184,-1.501579843444656
2001-09-01,-5.36725374401451,-6.2546547542829405,-0.2557544757033292,-38.8174029203939,4.0949564317927845,7.329840788320152,7.5715574489165105,13.723117797130824,-18.315017525657673,-9.04645349174219,-16.496195223500987,-9.351853530702304,-44.921874702704365,-43.817318068846,-3.7394694129770922,-20.836561085577255,-22.88164721639967,-8.327376561207146,-12.293791332755788,-21.636802045061376
2001-10-01,40.29850249142799,10.64336883516599,0.7692307692307665,22.18327720328621,-9.920182505233722,10.926828151795931,-1.2532180982597896,4.783974923510281,-5.672653139144712,-2.1236587784945526,-0.3648668062174454,-8.069461258126609,-4.255307682826325,5.368096712522252,2.1985114782086645,-2.984343170633519,-0.8007131176207993,30.409361639031918,19.838783342192446,-5.255969448049747
2001-11-01,0.6383155707928356,10.480976354354432,4.834605597964381,17.41803305919887,13.164573396520908,16.97449713809631,1.4603618670077978,16.797307070276002,6.037561134269653,5.740182112263303,22.02459347230752,9.629631042480469,24.74072066384978,30.27656416819262,-1.921474442604465,5.547150356615882,18.161440730807076,5.261579316563636,16.965616477382284,14.193085380303394
2001-12-01,8.879474128310516,-6.757634429191228,-3.6407766990291246,1.570683312150556,9.06040198652278,-9.323306416055399,-1.045237498238416,6.096824081330499,7.330188630045953,4.103895126735502,9.346187895054214,6.1317584819824855,6.888366678888258,29.60894557183431,0.40460486607860613,17.056847689657452,9.563568961220303,0.4828230277277967,7.539938236027877,9.558355540606978
2002-01-01,-0.8931808680216369,-2.8571483636743555,-6.612090680100757,5.3608228367438615,27.025633591872,-6.8408021080788135,-1.038958396746481,-6.791299877637568,2.840446867842461,-7.310376807095609,-1.8035643976034965,5.347764622681939,12.111114779313436,19.784482765708034,-7.211031634882914,9.224493339694417,12.781435492869896,-9.496892337235185,-3.178846404262492,8.20616851823559
2002-02-01,5.407509040472247,-0.6456183760595202,-0.24274953377866337,1.2720136711982244,-7.347591323465174,-0.4895358538687389,-2.0472475107682575,-23.05310134460481,0.08123319793018613,3.633914805393146,-0.17967688623223843,1.2237460775300413,7.036666468097774,-15.54516538270101,8.319998604910705,4.895365248284467,5.651105881393614,9.11929458838381,5.707274015473929,5.9340059435376125
2002-03-01,-4.0520379642843825,0.5776167617517869,-2.4739742450953006,7.214176275383566,10.893248129286825,12.209299945065633,2.0900357149160387,3.1627438971422395,7.487812972566799,-2.8571456857656496,-2.779998779296877,1.6716458904209475,10.648156917757511,21.13336658258458,10.276427504973839,-2.2087622069991597,5.319761439489246,-3.2627345004444086,-1.1611074514379038,-2.2105024811821194
2002-04-01,13.056938147621944,-4.737974393057853,-4.186305958550585,-7.990392555141224,22.20037952114684,-0.6775610811481481,-7.244099901678935,-14.214047462785173,2.5108599777711627,-15.641708950060762,-4.608108723186866,1.7322376065743716,-0.3347341663223036,-7.879000165576377,6.218905672373265,2.3679455722496856,10.819768239501926,2.662726468029275,-6.960349441961878,-9.915233958624892
2002-05-01,1.7820457810265866,9.645815288742687,-3.1105323524734274,-9.07606547654668,-4.18004685638409,11.757625586699127,2.2448641371166644,6.757634429191239,-1.4917061445662294,-1.2995256337997363,-10.092733260681053,-4.761908955895933,-3.6104143995822513,4.352803995425569,0.09007936096157021,-5.124559398953432,-6.1270306492624,-4.034586441203036,-0.2525250092658138,2.965500212652783
